date,sector,raw_sentiment,sentiment_index,lagged_signal,article_count
2020-01-15,Industrials,0.03253416842241698,0.1392407435811276,0.06442965225067195,10
2020-01-15,Materials,0.2886751345948129,0.3206267384505669,0.2498780441626375,4
2020-01-15,RealEstate,0.5,0.276905989232415,0.29237604307034015,7
2020-01-15,Tech,0.6787693700234704,0.6986826088660659,0.6930244415553324,24
2020-01-15,Utilities,0.0,0.12509255832441896,0.12509255832441896,10
2020-01-16,Comm,0.39433756729740643,0.33660254037844384,0.3208290376865476,17
2020-01-16,Consumer,0.0,0.2691321003498197,0.41222611111740476,19
2020-01-16,Energy,0.3333333333333333,0.24860856220653083,0.2396769224588267,13
2020-01-16,Financials,0.3264911064067352,0.3187917130489546,0.28615335500471656,46
2020-01-16,Healthcare,0.4330127018922194,0.2728646085731491,0.3017321220326304,8
2020-01-16,Industrials,0.0,0.0834868695764335,0.1392407435811276,4
2020-01-16,Materials,0.14433756729740646,0.3598076211353316,0.3206267384505669,4
2020-01-16,RealEstate,0.1924500897298753,0.31539600717839,0.276905989232415,3
2020-01-16,Tech,0.75,0.7455885980984809,0.6986826088660659,19
2020-01-16,Utilities,0.0944911182523068,0.115123268515399,0.12509255832441896,11
2020-01-17,Comm,0.0,0.33660254037844384,0.33660254037844384,8
2020-01-17,Consumer,0.3464101615137755,0.32052558883257654,0.2691321003498197,23
2020-01-17,Energy,0.39433756729740643,0.3274760756660121,0.24860856220653083,31
2020-01-17,Financials,0.6309401076758503,0.3607323894889457,0.3187917130489546,17
2020-01-17,Healthcare,0.14088324360345805,0.3010412572938407,0.2728646085731491,11
2020-01-17,Industrials,0.39433756729740643,0.12386436508993974,0.0834868695764335,12
2020-01-17,Materials,0.1924500897298753,0.34056261216234407,0.3598076211353316,5
2020-01-17,RealEstate,0.2886751345948129,0.39622504486493765,0.31539600717839,3
2020-01-17,Tech,1.0,0.7955885980984808,0.7455885980984809,38
2020-01-17,Utilities,0.2,0.1262557550559177,0.115123268515399,17
2020-01-21,Comm,0.11180339887498948,0.15896322015344172,0.33660254037844384,19
2020-01-21,Consumer,0.4,0.3143375672974064,0.32052558883257654,51
2020-01-21,Energy,0.4004785334698024,0.3506657931275576,0.3274760756660121,28
2020-01-21,Financials,0.11547005383792516,0.338620933308944,0.3607323894889457,29
2020-01-21,Healthcare,0.20491277293791677,0.23274177957866896,0.3010412572938407,21
2020-01-21,Industrials,0.2,0.16386436508993976,0.12386436508993974,16
2020-01-21,Materials,0.14433756729740646,0.2116950987028628,0.34056261216234407,11
2020-01-21,RealEstate,0.5257834230632086,0.30138172947757935,0.39622504486493765,7
2020-01-21,Tech,0.2818801127054939,0.6857765991044096,0.7955885980984808,44
2020-01-21,Utilities,0.11547005383792516,0.12048225236402146,0.1262557550559177,15
2020-01-22,Comm,0.1924500897298753,0.1397182111804542,0.15896322015344172,4
2020-01-22,Consumer,0.5154700538379251,0.3312435565298214,0.3143375672974064,32
2020-01-22,Energy,0.5386751345948129,0.42574095680941115,0.3506657931275576,11
2020-01-22,Financials,0.0,0.31068138709205456,0.338620933308944,4
2020-01-22,Healthcare,0.5,0.33274177957866896,0.23274177957866896,13
2020-01-22,Industrials,0.3849001794597506,0.20235438303591477,0.16386436508993976,12
2020-01-22,Materials,0.0,0.1539600717839002,0.2116950987028628,4
2020-01-22,RealEstate,0.1924500897298753,0.3398717474235544,0.30138172947757935,7
2020-01-22,Tech,0.25,0.5921298965457928,0.6857765991044096,14
2020-01-22,Utilities,0.2886751345948129,0.139727261337009,0.12048225236402146,18
2020-01-23,Comm,0.4309401076758503,0.22590623271562427,0.1397182111804542,22
2020-01-23,Consumer,0.4309401076758503,0.3385640646055102,0.3312435565298214,22
2020-01-23,Energy,-0.11547005383792516,0.31027090297148596,0.42574095680941115,17
2020-01-23,Financials,0.0,0.2145802535841021,0.31068138709205456,14
2020-01-23,Healthcare,0.23094010767585033,0.3019497652218889,0.33274177957866896,20
2020-01-23,Industrials,0.0,0.1958475493514314,0.20235438303591477,14
2020-01-23,Materials,0.11547005383792516,0.11931905563252265,0.1539600717839002,9
2020-01-23,RealEstate,0.3849001794597506,0.31685178331550456,0.3398717474235544,4
2020-01-23,Tech,0.31547005383792515,0.5194700333086838,0.5921298965457928,36
2020-01-23,Utilities,0.14433756729740646,0.16859477479649027,0.139727261337009,8
2020-01-24,Comm,0.30245145030582543,0.20752900931730806,0.22590623271562427,24
2020-01-24,Consumer,0.4309401076758503,0.4247520861406803,0.3385640646055102,23
2020-01-24,Energy,0.2,0.2836042363048193,0.31027090297148596,14
2020-01-24,Financials,-0.3849001794597506,0.07230199641080497,0.2145802535841021,6
2020-01-24,Healthcare,-0.11547005383792516,0.19225321407586,0.3019497652218889,14
2020-01-24,Industrials,0.1924500897298753,0.23433756729740646,0.1958475493514314,11
2020-01-24,Materials,0.0,0.09045154217304137,0.11931905563252265,11
2020-01-24,RealEstate,0.0,0.2783617653695295,0.31685178331550456,5
2020-01-24,Tech,0.2,0.40947003330868376,0.5194700333086838,46
2020-01-24,Utilities,0.31547005383792515,0.21279056191361395,0.16859477479649027,28
2020-01-27,Comm,-0.03253416842241698,0.20102217563282468,0.20752900931730806,20
2020-01-27,Consumer,0.4309401076758503,0.4416580753730952,0.4247520861406803,42
2020-01-27,Energy,0.31547005383792515,0.26783073361292303,0.2836042363048193,22
2020-01-27,Financials,0.1924500897298753,-0.015396007178390032,0.07230199641080497,5
2020-01-27,Healthcare,0.23094010767585033,0.21026458689033847,0.19225321407586,23
2020-01-27,Industrials,0.23094010767585033,0.20165807537309527,0.23433756729740646,18
2020-01-27,Materials,0.14433756729740646,0.08082903768654759,0.09045154217304137,14
2020-01-27,RealEstate,0.1924500897298753,0.25911675639654197,0.2783617653695295,6
2020-01-27,Tech,0.6618802153517007,0.341846076379024,0.40947003330868376,31
2020-01-27,Utilities,0.11180339887498948,0.19515124168861184,0.21279056191361395,21
2020-01-28,Comm,0.14433756729740646,0.20752900931730806,0.20102217563282468,15
2020-01-28,Consumer,0.5,0.4616580753730952,0.4416580753730952,37
2020-01-28,Energy,0.2886751345948129,0.24547005383792517,0.26783073361292303,6
2020-01-28,Financials,0.20412414523193154,0.0023348111004112436,-0.015396007178390032,10
2020-01-28,Healthcare,0.5464101615137755,0.2785640646055102,0.21026458689033847,12
2020-01-28,Industrials,0.14433756729740646,0.19052558883257653,0.20165807537309527,34
2020-01-28,Materials,0.23094010767585033,0.09814954576223638,0.08082903768654759,16
2020-01-28,RealEstate,0.1924500897298753,0.19245008972987532,0.25911675639654197,4
2020-01-28,Tech,0.6443375672974064,0.41433756729740645,0.341846076379024,30
2020-01-28,Utilities,0.5386751345948129,0.2797922578399894,0.19515124168861184,14
2020-01-29,Comm,0.5386751345948129,0.2767740182902956,0.20752900931730806,11
2020-01-29,Consumer,0.11547005383792516,0.3816580753730952,0.4616580753730952,35
2020-01-29,Energy,0.25,0.1877350269189626,0.24547005383792517,13
2020-01-29,Financials,0.0,0.0023348111004112436,0.0023348111004112436,7
2020-01-29,Healthcare,0.31547005383792515,0.2416580753730952,0.2785640646055102,12
2020-01-29,Industrials,0.045875854768068464,0.12272072389424012,0.19052558883257653,28
2020-01-29,Materials,0.3333333333333333,0.16481621242890304,0.09814954576223638,20
2020-01-29,RealEstate,0.0,0.15396007178390025,0.19245008972987532,5
2020-01-29,Tech,0.39433756729740643,0.4432050807568878,0.41433756729740645,33
2020-01-29,Utilities,0.5386751345948129,0.3297922578399894,0.2797922578399894,11
2020-01-30,Comm,0.45412414523193156,0.28141082580151183,0.2767740182902956,18
2020-01-30,Consumer,0.3739726652620664,0.3702645868903384,0.3816580753730952,40
2020-01-30,Energy,0.39433756729740643,0.2896965511460289,0.1877350269189626,15
2020-01-30,Financials,0.1924500897298753,0.040824829046386304,0.0023348111004112436,9
2020-01-30,Healthcare,0.3333333333333333,0.2621367205045918,0.2416580753730952,16
2020-01-30,Industrials,0.14433756729740646,0.1515882373537214,0.12272072389424012,13
2020-01-30,Materials,-0.25,0.09172220166131799,0.16481621242890304,32
2020-01-30,RealEstate,0.11547005383792516,0.10007404665953516,0.15396007178390025,7
2020-01-30,Tech,-0.14433756729740646,0.3512435565298214,0.4432050807568878,21
2020-01-30,Utilities,-0.017312280622682683,0.29746228825597154,0.3297922578399894,11
2020-01-31,Comm,-0.18301270189221938,0.18431799536190288,0.28141082580151183,15
2020-01-31,Consumer,0.059786577934525076,0.2960338809420734,0.3702645868903384,25
2020-01-31,Energy,0.13589516351739817,0.27687558384950856,0.2896965511460289,31
2020-01-31,Financials,0.13819660112501053,0.1454441851633385,0.040824829046386304,12
2020-01-31,Healthcare,0.2886751345948129,0.34296575819113945,0.2621367205045918,25
2020-01-31,Industrials,0.10690449676496976,0.13447911876074028,0.1515882373537214,26
2020-01-31,Materials,-0.11180339887498948,0.0693615218863201,0.09172220166131799,15
2020-01-31,RealEstate,0.1924500897298753,0.13856406460551024,0.10007404665953516,4
2020-01-31,Tech,0.6504785334698024,0.4413392632237819,0.3512435565298214,15
2020-01-31,Utilities,0.25,0.2843682774883865,0.29746228825597154,9
2020-02-03,Comm,0.2966326495188786,0.25015135895016194,0.18431799536190288,21
2020-02-03,Consumer,0.7154700538379252,0.35293987017448836,0.2960338809420734,39
2020-02-03,Energy,0.03987715923607973,0.22175700492913947,0.27687558384950856,25
2020-02-03,Financials,0.0,0.10695416721736346,0.1454441851633385,6
2020-02-03,Healthcare,0.5632993161855453,0.4094375998930785,0.34296575819113945,51
2020-02-03,Industrials,0.4309401076758503,0.1744791187607403,0.13447911876074028,14
2020-02-03,Materials,0.0,0.0404940084268388,0.0693615218863201,12
2020-02-03,RealEstate,0.2886751345948129,0.15780907357849774,0.13856406460551024,3
2020-02-03,Tech,0.1924500897298753,0.3474532380994168,0.4413392632237819,11
2020-02-03,Utilities,0.1555088817476932,0.29310937406292725,0.2843682774883865,14
2020-02-04,Comm,0.31547005383792515,0.2843778562582657,0.25015135895016194,17
2020-02-04,Consumer,0.6309401076758503,0.37912789170965844,0.35293987017448836,52
2020-02-04,Energy,0.1553472130740049,0.19509142062497783,0.22175700492913947,20
2020-02-04,Financials,0.2886751345948129,0.12386436508993974,0.10695416721736346,6
2020-02-04,Healthcare,0.25,0.3501555675903233,0.4094375998930785,26
2020-02-04,Industrials,0.25,0.195611605301259,0.1744791187607403,11
2020-02-04,Materials,0.39433756729740643,0.07317350035115003,0.0404940084268388,7
2020-02-04,RealEstate,0.39433756729740643,0.198186569092004,0.15780907357849774,8
2020-02-04,Tech,0.3464101615137755,0.2878677569426907,0.3474532380994168,20
2020-02-04,Utilities,0.0,0.18537434714396467,0.29310937406292725,7
2020-02-05,Comm,0.25,0.2266428293393031,0.2843778562582657,12
2020-02-05,Consumer,0.25,0.4060338809420734,0.37912789170965844,43
2020-02-05,Energy,0.8,0.30509142062497785,0.19509142062497783,18
2020-02-05,Financials,-0.1924500897298753,0.08537434714396468,0.12386436508993974,4
2020-02-05,Healthcare,0.5154700538379251,0.3901555675903233,0.3501555675903233,50
2020-02-05,Industrials,0.03867513459481292,0.1941714612666079,0.195611605301259,12
2020-02-05,Materials,0.0,0.00650683368448336,0.07317350035115003,9
2020-02-05,RealEstate,0.0,0.198186569092004,0.198186569092004,3
2020-02-05,Tech,0.6443375672974064,0.3378677569426906,0.2878677569426907,32
2020-02-05,Utilities,0.11547005383792516,0.10073333099258712,0.18537434714396467,18
2020-02-06,Comm,0.8,0.2958180002929168,0.2266428293393031,19
2020-02-06,Consumer,0.6443375672974064,0.46010686134914136,0.4060338809420734,24
2020-02-06,Energy,0.5,0.32622390716549654,0.30509142062497785,11
2020-02-06,Financials,0.11547005383792516,0.06997833996557465,0.08537434714396468,11
2020-02-06,Healthcare,0.5723614639131599,0.43796119370628867,0.3901555675903233,25
2020-02-06,Industrials,0.2886751345948129,0.2230389747260892,0.1941714612666079,6
2020-02-06,Materials,0.25,0.10650683368448335,0.00650683368448336,14
2020-02-06,RealEstate,0.14433756729740646,0.20396007178390024,0.198186569092004,7
2020-02-06,Tech,0.2585786437626905,0.41845099915471007,0.3378677569426906,22
2020-02-06,Utilities,0.25,0.15419578711712364,0.10073333099258712,12
2020-02-07,Comm,0.14433756729740646,0.361288054130842,0.2958180002929168,13
2020-02-07,Consumer,0.39433756729740643,0.5270170592217177,0.46010686134914136,21
2020-02-07,Energy,0.0,0.29904487446201694,0.32622390716549654,14
2020-02-07,Financials,0.1924500897298753,0.08082903768654762,0.06997833996557465,9
2020-02-07,Healthcare,0.4,0.4602261667873261,0.43796119370628867,25
2020-02-07,Industrials,0.2886751345948129,0.2593931022920578,0.2230389747260892,6
2020-02-07,Materials,0.3333333333333333,0.19553418012614793,0.10650683368448335,9
2020-02-07,RealEstate,0.0,0.16547005383792518,0.20396007178390024,3
2020-02-07,Tech,0.31547005383792515,0.35144930322833456,0.41845099915471007,13
2020-02-07,Utilities,0.14433756729740646,0.13306330057660495,0.15419578711712364,11
2020-02-10,Comm,0.059786577934525076,0.3139188398139713,0.361288054130842,20
2020-02-10,Consumer,0.0,0.3839230484541326,0.5270170592217177,37
2020-02-10,Energy,0.6,0.411069442614801,0.29904487446201694,11
2020-02-10,Financials,0.3333333333333333,0.14749570435321427,0.08082903768654762,6
2020-02-10,Healthcare,0.75,0.497566303550217,0.4602261667873261,25
2020-02-10,Industrials,0.2561409661723959,0.22443327399136695,0.2593931022920578,19
2020-02-10,Materials,0.0,0.19553418012614793,0.19553418012614793,7
2020-02-10,RealEstate,0.14433756729740646,0.1366025403784439,0.16547005383792518,13
2020-02-10,Tech,0.8,0.47295928528235953,0.35144930322833456,24
2020-02-10,Utilities,0.25,0.15196152422706632,0.13306330057660495,10
2020-02-11,Comm,0.5,0.3508248290463863,0.3139188398139713,24
2020-02-11,Consumer,0.31547005383792515,0.3208290376865476,0.3839230484541326,28
2020-02-11,Energy,0.2787693700234704,0.4357538740046941,0.411069442614801,21
2020-02-11,Financials,0.39433756729740643,0.168628190893733,0.14749570435321427,11
2020-02-11,Healthcare,0.464615616705784,0.5404894268913738,0.497566303550217,17
2020-02-11,Industrials,0.39433756729740643,0.2533007874508482,0.22443327399136695,7
2020-02-11,Materials,0.11547005383792516,0.13976067743425166,0.19553418012614793,14
2020-02-11,RealEstate,0.859116756396542,0.229558378198271,0.1366025403784439,14
2020-02-11,Tech,0.75,0.5536772529796045,0.47295928528235953,28
2020-02-11,Utilities,0.13819660112501053,0.17960084445206842,0.15196152422706632,26
2020-02-12,Comm,0.3464101615137755,0.3701068613491414,0.3508248290463863,18
2020-02-12,Consumer,0.31547005383792515,0.3339230484541326,0.3208290376865476,26
2020-02-12,Energy,0.2569674424137839,0.32714736248745085,0.4357538740046941,17
2020-02-12,Financials,0.14433756729740646,0.23598572229918932,0.168628190893733,6
2020-02-12,Healthcare,0.7886751345948129,0.5951304430427514,0.5404894268913738,15
2020-02-12,Industrials,0.23094010767585033,0.2917537820670557,0.2533007874508482,7
2020-02-12,Materials,0.0,0.13976067743425166,0.13976067743425166,4
2020-02-12,RealEstate,0.7886751345948129,0.38729340511723354,0.229558378198271,5
2020-02-12,Tech,0.45412414523193156,0.5156345685665095,0.5536772529796045,15
2020-02-12,Utilities,0.6830127018922194,0.29310937406292725,0.17960084445206842,17
2020-02-13,Comm,0.4309401076758503,0.29629488288431144,0.3701068613491414,20
2020-02-13,Consumer,0.2787693700234704,0.26080940899934546,0.3339230484541326,37
2020-02-13,Energy,0.14433756729740646,0.2560148759469322,0.32714736248745085,22
2020-02-13,Financials,0.11547005383792516,0.23598572229918932,0.23598572229918932,12
2020-02-13,Healthcare,0.4309401076758503,0.5668461717952894,0.5951304430427514,14
2020-02-13,Industrials,0.2,0.27401875514809315,0.2917537820670557,14
2020-02-13,Materials,0.7182335127930838,0.23340737999286842,0.13976067743425166,13
2020-02-13,RealEstate,0.14433756729740646,0.38729340511723354,0.38729340511723354,12
2020-02-13,Tech,0.25,0.5139188398139714,0.5156345685665095,19
2020-02-13,Utilities,0.4497403061833017,0.3330574352995876,0.29310937406292725,28
2020-02-14,Comm,0.0,0.26742736942483014,0.29629488288431144,1
2020-02-14,Consumer,0.31547005383792515,0.24503590630744915,0.26080940899934546,23
2020-02-14,Energy,0.0,0.2560148759469322,0.2560148759469322,12
2020-02-14,Financials,0.0,0.19749570435321426,0.23598572229918932,7
2020-02-14,Healthcare,0.0,0.48684617179528944,0.5668461717952894,7
2020-02-14,Industrials,0.5464101615137755,0.32556576053188563,0.27401875514809315,13
2020-02-14,Materials,-0.1924500897298753,0.1282506953802267,0.23340737999286842,10
2020-02-14,RealEstate,0.2886751345948129,0.4450284320361962,0.38729340511723354,9
2020-02-14,Tech,0.6443375672974064,0.5796923425058675,0.5139188398139714,45
2020-02-14,Utilities,0.6443375672974064,0.4330574352995876,0.3330574352995876,19
2020-02-18,Comm,0.31547005383792515,0.3185640646055102,0.26742736942483014,23
2020-02-18,Consumer,0.23094010767585033,0.29122392784261925,0.24503590630744915,54
2020-02-18,Energy,0.2894427190999916,0.19390341976693046,0.2560148759469322,22
2020-02-18,Financials,0.0,0.1308290376865476,0.19749570435321426,20
2020-02-18,Healthcare,0.6443375672974064,0.46571368525477064,0.48684617179528944,30
2020-02-18,Industrials,-0.1924500897298753,0.23584754935143137,0.32556576053188563,5
2020-02-18,Materials,0.39423942386139554,0.20709858015250582,0.1282506953802267,24
2020-02-18,RealEstate,0.2886751345948129,0.4738959454956774,0.4450284320361962,14
2020-02-18,Tech,0.4894427190999916,0.517580886325866,0.5796923425058675,28
2020-02-18,Utilities,0.815927544106921,0.5462429441209719,0.4330574352995876,33
2020-02-19,Comm,0.2886751345948129,0.2762990915244727,0.3185640646055102,7
2020-02-19,Consumer,0.4309401076758503,0.3143179386102043,0.29122392784261925,20
2020-02-19,Energy,0.25,0.18814954576223636,0.19390341976693046,9
2020-02-19,Financials,0.25,0.10196152422706632,0.1308290376865476,8
2020-02-19,Healthcare,0.0,0.3727905619136139,0.46571368525477064,19
2020-02-19,Industrials,0.0,0.15698003589195011,0.23584754935143137,6
2020-02-19,Materials,0.3333333333333333,0.2506712360515874,0.20709858015250582,8
2020-02-19,RealEstate,0.4309401076758503,0.3882606157515391,0.4738959454956774,11
2020-02-19,Tech,0.6309401076758503,0.493768907861036,0.517580886325866,28
2020-02-19,Utilities,0.3333333333333333,0.5852702905626364,0.5462429441209719,13
2020-02-20,Comm,0.5257834230632086,0.31217374383435936,0.2762990915244727,15
2020-02-20,Consumer,0.11547005383792516,0.27431793861020426,0.3143179386102043,18
2020-02-20,Energy,0.1924500897298753,0.17524607522545468,0.18814954576223636,8
2020-02-20,Financials,0.5,0.17309401076758504,0.10196152422706632,43
2020-02-20,Healthcare,0.3333333333333333,0.281722201661318,0.3727905619136139,11
2020-02-20,Industrials,0.36180339887498947,0.18315269413177793,0.15698003589195011,10
2020-02-20,Materials,0.3333333333333333,0.31733790271825413,0.2506712360515874,18
2020-02-20,RealEstate,0.75,0.3805255888325766,0.3882606157515391,13
2020-02-20,Tech,0.08452994616207483,0.4198500680470646,0.493768907861036,30
2020-02-20,Utilities,-0.08944271909999159,0.43077920636419414,0.5852702905626364,27
2020-02-21,Comm,0.3415212882298613,0.29428997994516154,0.31217374383435936,7
2020-02-21,Consumer,0.25,0.2685640646055102,0.27431793861020426,22
2020-02-21,Energy,0.0,0.14637856176597336,0.17524607522545468,15
2020-02-21,Financials,0.11055728090000842,0.17211145618000168,0.17309401076758504,19
2020-02-21,Healthcare,0.39433756729740643,0.2744016935856292,0.281722201661318,14
2020-02-21,Industrials,0.2,0.1831526941317779,0.18315269413177793,7
2020-02-21,Materials,0.3849001794597506,0.2506712360515875,0.31733790271825413,9
2020-02-21,RealEstate,0.2886751345948129,0.4093931022920578,0.3805255888325766,5
2020-02-21,Tech,-0.23094010767585033,0.32366204651189456,0.4198500680470646,16
2020-02-21,Utilities,1.0,0.5408311451275338,0.43077920636419414,10
2020-02-24,Comm,0.1924500897298753,0.3327799978911366,0.29428997994516154,10
2020-02-24,Consumer,0.2,0.24547005383792517,0.2685640646055102,28
2020-02-24,Energy,-0.05696744241378392,0.13498507328321657,0.14637856176597336,24
2020-02-24,Financials,-0.14433756729740646,0.14324394272052038,0.17211145618000168,15
2020-02-24,Healthcare,0.2,0.3144016935856292,0.2744016935856292,28
2020-02-24,Industrials,0.0,0.07387066182902281,0.1831526941317779,21
2020-02-24,Materials,0.6098255458758335,0.4111263631727292,0.2506712360515875,22
2020-02-24,RealEstate,0.0,0.35165807537309524,0.4093931022920578,7
2020-02-24,Tech,-0.22602733473793357,0.14958906610482656,0.32366204651189456,24
2020-02-24,Utilities,0.31547005383792515,0.47505764243563764,0.5408311451275338,13
2020-02-25,Comm,0.0,0.2696859871235516,0.3327799978911366,5
2020-02-25,Consumer,0.2,0.23928203230275508,0.24547005383792517,29
2020-02-25,Energy,-0.3464101615137755,0.007814497160463174,0.13498507328321657,17
2020-02-25,Financials,0.08944271909999159,0.1611324865405187,0.14324394272052038,15
2020-02-25,Healthcare,-0.08452994616207483,0.168628190893733,0.3144016935856292,24
2020-02-25,Industrials,-0.5386751345948129,0.00462565285603529,0.07387066182902281,9
